653,202,270
89,232,922
232,89,922
4,424,511
424,4,511
41,658,571
658,41,571
111,725,240
725,111,240
111,487,331
487,111,331
275,612,359
612,275,359
38,243,627
243,38,627
275,312,341
312,275,341
275,886,262
886,275,262
253,706,313
706,253,313
612,886,1163
886,612,1163
254,269,182
269,254,182
111,927,1404
927,111,1404
487,927,364
927,487,364
177,945,195
945,177,195
258,269,516
269,258,516
400,945,587
945,400,587
211,845,212
845,211,212
634,1332,227
1332,634,227
65,809,370
809,65,370
1212,1345,460
1345,1212,460
333,893,531
893,333,531
232,492,300
492,232,300
232,488,209
488,232,209
205,939,186
939,205,186
1342,1423,222
1423,1342,222
80,172,309
172,80,309
80,285,181
285,80,181
1423,1518,255
1518,1423,255
54,869,201
869,54,201
232,322,285
322,232,285
184,544,815
544,184,815
1512,1518,494
1518,1512,494
63,199,844
199,63,844
21,826,599
826,21,599
582,687,261
687,582,261
366,974,813
974,366,813
41,634,1290
634,41,1290
200,826,524
826,200,524
322,601,189
601,322,189
605,866,222
866,605,222
1324,1594,334
1594,1324,334
388,492,584
492,388,584
92,496,266
496,92,266
492,496,372
496,492,372
199,626,436
626,199,436
1228,1232,515
1232,1228,515
268,504,258
504,268,258
119,132,268
132,119,268
425,649,445
649,425,445
132,447,242
447,132,242
706,826,800
826,706,800
122,447,224
447,122,224
252,265,268
265,252,268
1204,1214,201
1214,1204,201
413,480,215
480,413,215
253,743,305
743,253,305
265,883,234
883,265,234
1237,1336,233
1336,1237,233
124,471,183
471,124,183
200,322,242
322,200,242
90,797,247
797,90,247
769,893,288
893,769,288
85,190,363
190,85,363
428,489,203
489,428,203
145,489,283
489,145,283
115,356,202
356,115,202
1238,1543,560
1543,1238,560
376,435,212
435,376,212
1201,1214,602
1214,1201,602
9,48,224
48,9,224
80,468,495
468,80,495
1339,1512,896
1512,1339,896
45,48,438
48,45,438
159,874,197
874,159,197
58,836,191
836,58,191
258,603,1393
603,258,1393
159,642,253
642,159,253
115,181,227
181,115,227
1201,1359,484
1359,1201,484
9,232,252
232,9,252
1238,1324,229
1324,1238,229
1067,1512,463
1512,1067,463
34,201,207
201,34,207
274,484,850
484,274,850
1218,1324,376
1324,1218,376
1295,1339,281
1339,1295,281
346,425,259
425,346,259
327,763,291
763,327,291
1212,1339,227
1339,1212,227
1518,1543,395
1543,1518,395
826,998,417
998,826,417
240,939,299
939,240,299
274,497,434
497,274,434
